"","row_id","player_id","school","wave","session","date","event_id","event_description","event_category","event_time","event_time_dbl","minigame_level","total_points","total_strikes","missed_safe_invitations","accepted_unsafe_invitations"
"411",972629,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 1","2014-02-11",910,"Player hits continue button after seeing invitation results panel","People Sense","15M 33S",933,0,NA,NA,NA,NA
"412",972630,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 1","2014-02-11",909,"Player chooses response to invitation","People Sense","15M 36S",936,0,NA,NA,NA,NA
"413",972631,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 1","2014-02-11",908,"Invitation appears","People Sense","15M 37S",937,0,NA,NA,NA,NA
"414",972632,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 1","2014-02-11",910,"Player hits continue button after seeing invitation results panel","People Sense","15M 37S",937,0,NA,NA,NA,NA
"415",972633,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 1","2014-02-11",909,"Player chooses response to invitation","People Sense","15M 39S",939,0,NA,NA,NA,NA
"416",972634,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 1","2014-02-11",910,"Player hits continue button after seeing invitation results panel","People Sense","15M 40S",940,0,NA,NA,NA,NA
"417",972635,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 1","2014-02-11",911,"Player hits continue button on final results panel","People Sense","15M 43S",943,0,41,0,0,0
"1517",973735,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",900,"Player closes intro panel to start game","People Sense","49M 0S",2940,1,NA,NA,NA,NA
"1518",973736,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",901,"Player selects an NPC","People Sense","49M 5S",2945,1,NA,NA,NA,NA
"1519",973737,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","49M 8S",2948,1,NA,NA,NA,NA
"1520",973738,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","49M 10S",2950,1,NA,NA,NA,NA
"1521",973739,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","49M 12S",2952,1,NA,NA,NA,NA
"1522",973740,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","49M 15S",2955,1,NA,NA,NA,NA
"1523",973741,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","49M 16S",2956,1,NA,NA,NA,NA
"1524",973742,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","49M 18S",2958,1,NA,NA,NA,NA
"1525",973743,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","49M 18S",2958,1,NA,NA,NA,NA
"1526",973744,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","49M 22S",2962,1,NA,NA,NA,NA
"1527",973745,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",901,"Player selects an NPC","People Sense","49M 23S",2963,1,NA,NA,NA,NA
"1528",973746,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",904,"Player starts drag on NPC","People Sense","49M 23S",2963,1,NA,NA,NA,NA
"1529",973747,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",901,"Player selects an NPC","People Sense","49M 25S",2965,1,NA,NA,NA,NA
"1530",973748,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",904,"Player starts drag on NPC","People Sense","49M 25S",2965,1,NA,NA,NA,NA
"1531",973749,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",901,"Player selects an NPC","People Sense","49M 26S",2966,1,NA,NA,NA,NA
"1532",973750,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",904,"Player starts drag on NPC","People Sense","49M 26S",2966,1,NA,NA,NA,NA
"1533",973751,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",905,"Player drops an NPC in a rank slot","People Sense","49M 27S",2967,1,NA,NA,NA,NA
"1534",973752,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",901,"Player selects an NPC","People Sense","49M 28S",2968,1,NA,NA,NA,NA
"1535",973753,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",904,"Player starts drag on NPC","People Sense","49M 28S",2968,1,NA,NA,NA,NA
"1536",973754,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","49M 29S",2969,1,NA,NA,NA,NA
"1537",973755,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","49M 30S",2970,1,NA,NA,NA,NA
"1538",973756,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","49M 31S",2971,1,NA,NA,NA,NA
"1539",973757,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","49M 32S",2972,1,NA,NA,NA,NA
"1540",973758,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","49M 32S",2972,1,NA,NA,NA,NA
"1541",973759,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","49M 35S",2975,1,NA,NA,NA,NA
"1542",973760,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",901,"Player selects an NPC","People Sense","49M 36S",2976,1,NA,NA,NA,NA
"1543",973761,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",904,"Player starts drag on NPC","People Sense","49M 36S",2976,1,NA,NA,NA,NA
"1544",973762,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",901,"Player selects an NPC","People Sense","49M 37S",2977,1,NA,NA,NA,NA
"1545",973763,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",905,"Player drops an NPC in a rank slot","People Sense","49M 37S",2977,1,NA,NA,NA,NA
"1546",973764,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","49M 38S",2978,1,NA,NA,NA,NA
"1547",973765,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","49M 41S",2981,1,NA,NA,NA,NA
"1548",973766,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","49M 42S",2982,1,NA,NA,NA,NA
"1549",973767,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","49M 43S",2983,1,NA,NA,NA,NA
"1550",973768,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","49M 44S",2984,1,NA,NA,NA,NA
"1551",973769,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","49M 45S",2985,1,NA,NA,NA,NA
"1552",973770,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","49M 45S",2985,1,NA,NA,NA,NA
"1553",973771,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","49M 52S",2992,1,NA,NA,NA,NA
"1554",973772,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",901,"Player selects an NPC","People Sense","49M 53S",2993,1,NA,NA,NA,NA
"1555",973773,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",904,"Player starts drag on NPC","People Sense","49M 53S",2993,1,NA,NA,NA,NA
"1556",973774,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",901,"Player selects an NPC","People Sense","49M 54S",2994,1,NA,NA,NA,NA
"1557",973775,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",905,"Player drops an NPC in a rank slot","People Sense","49M 54S",2994,1,NA,NA,NA,NA
"1558",973776,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","49M 55S",2995,1,NA,NA,NA,NA
"1559",973777,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","50M 2S",3002,1,NA,NA,NA,NA
"1560",973778,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","50M 3S",3003,1,NA,NA,NA,NA
"1561",973779,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","50M 4S",3004,1,NA,NA,NA,NA
"1562",973780,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","50M 5S",3005,1,NA,NA,NA,NA
"1563",973781,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",901,"Player selects an NPC","People Sense","50M 7S",3007,1,NA,NA,NA,NA
"1564",973782,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","50M 7S",3007,1,NA,NA,NA,NA
"1565",973783,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",904,"Player starts drag on NPC","People Sense","50M 7S",3007,1,NA,NA,NA,NA
"1566",973784,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",905,"Player drops an NPC in a rank slot","People Sense","50M 8S",3008,1,NA,NA,NA,NA
"1567",973785,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",901,"Player selects an NPC","People Sense","50M 9S",3009,1,NA,NA,NA,NA
"1568",973786,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","50M 9S",3009,1,NA,NA,NA,NA
"1569",973787,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","50M 12S",3012,1,NA,NA,NA,NA
"1570",973788,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","50M 13S",3013,1,NA,NA,NA,NA
"1571",973789,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","50M 14S",3014,1,NA,NA,NA,NA
"1572",973790,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","50M 15S",3015,1,NA,NA,NA,NA
"1573",973791,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","50M 20S",3020,1,NA,NA,NA,NA
"1574",973792,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","50M 21S",3021,1,NA,NA,NA,NA
"1575",973793,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","50M 22S",3022,1,NA,NA,NA,NA
"1576",973794,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","50M 22S",3022,1,NA,NA,NA,NA
"1577",973795,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","50M 24S",3024,1,NA,NA,NA,NA
"1578",973796,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",901,"Player selects an NPC","People Sense","50M 25S",3025,1,NA,NA,NA,NA
"1579",973797,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",904,"Player starts drag on NPC","People Sense","50M 25S",3025,1,NA,NA,NA,NA
"1580",973798,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",905,"Player drops an NPC in a rank slot","People Sense","50M 25S",3025,1,NA,NA,NA,NA
"1581",973799,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",901,"Player selects an NPC","People Sense","50M 26S",3026,1,NA,NA,NA,NA
"1582",973800,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","50M 27S",3027,1,NA,NA,NA,NA
"1583",973801,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","50M 30S",3030,1,NA,NA,NA,NA
"1584",973802,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","50M 32S",3032,1,NA,NA,NA,NA
"1585",973803,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","50M 34S",3034,1,NA,NA,NA,NA
"1586",973804,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","50M 35S",3035,1,NA,NA,NA,NA
"1587",973805,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","50M 37S",3037,1,NA,NA,NA,NA
"1588",973806,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","50M 38S",3038,1,NA,NA,NA,NA
"1589",973807,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","50M 39S",3039,1,NA,NA,NA,NA
"1590",973808,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",901,"Player selects an NPC","People Sense","50M 40S",3040,1,NA,NA,NA,NA
"1591",973809,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",904,"Player starts drag on NPC","People Sense","50M 40S",3040,1,NA,NA,NA,NA
"1592",973810,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",905,"Player drops an NPC in a rank slot","People Sense","50M 41S",3041,1,NA,NA,NA,NA
"1593",973811,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",901,"Player selects an NPC","People Sense","50M 42S",3042,1,NA,NA,NA,NA
"1594",973812,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",902,"Player selects an NPC fact","People Sense","50M 42S",3042,1,NA,NA,NA,NA
"1595",973813,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",903,"Player hits Done button on NPC fact","People Sense","50M 45S",3045,1,NA,NA,NA,NA
"1596",973814,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",901,"Player selects an NPC","People Sense","50M 46S",3046,1,NA,NA,NA,NA
"1597",973815,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",904,"Player starts drag on NPC","People Sense","50M 46S",3046,1,NA,NA,NA,NA
"1598",973816,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",905,"Player drops an NPC in a rank slot","People Sense","50M 47S",3047,1,NA,NA,NA,NA
"1599",973817,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",906,"Ready for Invite button appears","People Sense","50M 47S",3047,1,NA,NA,NA,NA
"1600",973818,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",907,"Player hits Ready for Invites Button","People Sense","50M 48S",3048,1,NA,NA,NA,NA
"1601",973819,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",908,"Invitation appears","People Sense","50M 48S",3048,1,NA,NA,NA,NA
"1602",973820,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",909,"Player chooses response to invitation","People Sense","50M 53S",3053,1,NA,NA,NA,NA
"1603",973821,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",908,"Invitation appears","People Sense","50M 55S",3055,1,NA,NA,NA,NA
"1604",973822,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",910,"Player hits continue button after seeing invitation results panel","People Sense","50M 55S",3055,1,NA,NA,NA,NA
"1605",973823,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",909,"Player chooses response to invitation","People Sense","50M 58S",3058,1,NA,NA,NA,NA
"1606",973824,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",908,"Invitation appears","People Sense","50M 59S",3059,1,NA,NA,NA,NA
"1607",973825,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",910,"Player hits continue button after seeing invitation results panel","People Sense","50M 59S",3059,1,NA,NA,NA,NA
"1608",973826,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",909,"Player chooses response to invitation","People Sense","51M 2S",3062,1,NA,NA,NA,NA
"1609",973827,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",908,"Invitation appears","People Sense","51M 3S",3063,1,NA,NA,NA,NA
"1610",973828,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",910,"Player hits continue button after seeing invitation results panel","People Sense","51M 3S",3063,1,NA,NA,NA,NA
"1611",973829,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",908,"Invitation appears","People Sense","51M 9S",3069,1,NA,NA,NA,NA
"1612",973830,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",909,"Player chooses response to invitation","People Sense","51M 9S",3069,1,NA,NA,NA,NA
"1613",973831,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",910,"Player hits continue button after seeing invitation results panel","People Sense","51M 9S",3069,1,NA,NA,NA,NA
"1614",973832,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",909,"Player chooses response to invitation","People Sense","51M 15S",3075,1,NA,NA,NA,NA
"1615",973833,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",908,"Invitation appears","People Sense","51M 16S",3076,1,NA,NA,NA,NA
"1616",973834,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",910,"Player hits continue button after seeing invitation results panel","People Sense","51M 16S",3076,1,NA,NA,NA,NA
"1617",973835,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",909,"Player chooses response to invitation","People Sense","51M 21S",3081,1,NA,NA,NA,NA
"1618",973836,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",908,"Invitation appears","People Sense","51M 25S",3085,1,NA,NA,NA,NA
"1619",973837,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",910,"Player hits continue button after seeing invitation results panel","People Sense","51M 25S",3085,1,NA,NA,NA,NA
"1620",973838,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",909,"Player chooses response to invitation","People Sense","51M 30S",3090,1,NA,NA,NA,NA
"1621",973839,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",908,"Invitation appears","People Sense","51M 32S",3092,1,NA,NA,NA,NA
"1622",973840,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",910,"Player hits continue button after seeing invitation results panel","People Sense","51M 32S",3092,1,NA,NA,NA,NA
"1623",973841,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",909,"Player chooses response to invitation","People Sense","51M 38S",3098,1,NA,NA,NA,NA
"1624",973842,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 2","2014-02-25",910,"Player hits continue button after seeing invitation results panel","People Sense","51M 40S",3100,1,NA,NA,NA,NA
