"","row_id","player_id","school","wave","session","date","event_id","event_description","event_category","event_time","event_time_dbl","minigame_level","total_points","total_strikes","missed_safe_invitations","accepted_unsafe_invitations","skill_id","priority_type_2","player_points","opponent_points","old_skill_point","new_skill_point","S5_mean.0","S5_mean.3","S5_mean.6","S5_mean.12","S5_mean.24"
"118",310027,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 27M 14S",5234,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",310028,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 27M 23S",5243,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",310029,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 27M 29S",5249,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",310030,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",903,"Player hits Done button on NPC fact","People Sense","1H 27M 34S",5254,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",310031,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",901,"Player selects an NPC","People Sense","1H 27M 35S",5255,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",310032,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",904,"Player starts drag on NPC","People Sense","1H 27M 35S",5255,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",310033,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",905,"Player drops an NPC in a rank slot","People Sense","1H 27M 37S",5257,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",310034,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",901,"Player selects an NPC","People Sense","1H 27M 38S",5258,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",310035,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 27M 46S",5266,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",310036,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 27M 51S",5271,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",310037,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 27M 58S",5278,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",310038,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 28M 5S",5285,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",310039,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 28M 6S",5286,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",310040,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",903,"Player hits Done button on NPC fact","People Sense","1H 28M 16S",5296,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",310041,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",901,"Player selects an NPC","People Sense","1H 28M 18S",5298,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",310042,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",904,"Player starts drag on NPC","People Sense","1H 28M 18S",5298,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",310043,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",905,"Player drops an NPC in a rank slot","People Sense","1H 28M 22S",5302,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",310044,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",901,"Player selects an NPC","People Sense","1H 28M 23S",5303,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",310045,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",904,"Player starts drag on NPC","People Sense","1H 28M 23S",5303,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",310046,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 28M 25S",5305,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",310047,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",903,"Player hits Done button on NPC fact","People Sense","1H 28M 39S",5319,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",310048,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 28M 40S",5320,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",310049,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 28M 50S",5330,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",310050,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 28M 56S",5336,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",310051,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",901,"Player selects an NPC","People Sense","1H 29M 7S",5347,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",310052,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",903,"Player hits Done button on NPC fact","People Sense","1H 29M 7S",5347,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",310053,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",904,"Player starts drag on NPC","People Sense","1H 29M 7S",5347,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",310054,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",905,"Player drops an NPC in a rank slot","People Sense","1H 29M 8S",5348,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",310055,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",901,"Player selects an NPC","People Sense","1H 29M 10S",5350,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",310056,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 29M 11S",5351,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",310057,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 29M 16S",5356,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",310058,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 29M 24S",5364,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",310059,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 29M 31S",5371,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",310060,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 29M 37S",5377,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",310061,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",903,"Player hits Done button on NPC fact","People Sense","1H 29M 41S",5381,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",310062,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",901,"Player selects an NPC","People Sense","1H 29M 43S",5383,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",310063,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",904,"Player starts drag on NPC","People Sense","1H 29M 43S",5383,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",310064,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",905,"Player drops an NPC in a rank slot","People Sense","1H 29M 43S",5383,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",310065,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",901,"Player selects an NPC","People Sense","1H 29M 44S",5384,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",310066,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",904,"Player starts drag on NPC","People Sense","1H 29M 44S",5384,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",310067,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 29M 45S",5385,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",310068,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 29M 51S",5391,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",310069,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 29M 54S",5394,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",310070,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 30M 0S",5400,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",310071,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 30M 2S",5402,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",310072,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 30M 2S",5402,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",310073,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",903,"Player hits Done button on NPC fact","People Sense","1H 30M 8S",5408,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",310074,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",901,"Player selects an NPC","People Sense","1H 30M 9S",5409,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",310075,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",904,"Player starts drag on NPC","People Sense","1H 30M 9S",5409,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",310076,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",905,"Player drops an NPC in a rank slot","People Sense","1H 30M 11S",5411,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",310077,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",901,"Player selects an NPC","People Sense","1H 30M 12S",5412,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",310078,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 30M 14S",5414,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",310079,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 30M 23S",5423,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",310080,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 30M 26S",5426,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",310081,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",903,"Player hits Done button on NPC fact","People Sense","1H 30M 33S",5433,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",310082,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",901,"Player selects an NPC","People Sense","1H 30M 35S",5435,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",310083,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",904,"Player starts drag on NPC","People Sense","1H 30M 35S",5435,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",310084,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",905,"Player drops an NPC in a rank slot","People Sense","1H 30M 36S",5436,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",310085,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",901,"Player selects an NPC","People Sense","1H 30M 38S",5438,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",310086,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 30M 40S",5440,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",310087,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 31M 5S",5465,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",310088,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 31M 9S",5469,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",310089,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",903,"Player hits Done button on NPC fact","People Sense","1H 31M 16S",5476,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",310090,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",901,"Player selects an NPC","People Sense","1H 31M 17S",5477,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",310091,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",904,"Player starts drag on NPC","People Sense","1H 31M 17S",5477,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",310092,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",905,"Player drops an NPC in a rank slot","People Sense","1H 31M 18S",5478,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",310093,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",906,"Ready for Invite button appears","People Sense","1H 31M 18S",5478,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",310094,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",907,"Player hits Ready for Invites Button","People Sense","1H 31M 20S",5480,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",310095,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",908,"Invitation appears","People Sense","1H 31M 20S",5480,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",310096,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",909,"Player chooses response to invitation","People Sense","1H 31M 38S",5498,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",310097,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",908,"Invitation appears","People Sense","1H 31M 40S",5500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",310098,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",910,"Player hits continue button after seeing invitation results panel","People Sense","1H 31M 40S",5500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",310099,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",909,"Player chooses response to invitation","People Sense","1H 31M 49S",5509,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",310100,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",908,"Invitation appears","People Sense","1H 31M 53S",5513,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",310101,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",910,"Player hits continue button after seeing invitation results panel","People Sense","1H 31M 53S",5513,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",310102,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",909,"Player chooses response to invitation","People Sense","1H 32M 0S",5520,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",310103,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",908,"Invitation appears","People Sense","1H 32M 2S",5522,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",310104,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",910,"Player hits continue button after seeing invitation results panel","People Sense","1H 32M 2S",5522,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",310105,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",909,"Player chooses response to invitation","People Sense","1H 32M 12S",5532,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",310106,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",908,"Invitation appears","People Sense","1H 32M 14S",5534,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",310107,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",910,"Player hits continue button after seeing invitation results panel","People Sense","1H 32M 14S",5534,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",310108,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",909,"Player chooses response to invitation","People Sense","1H 32M 17S",5537,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",310109,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",908,"Invitation appears","People Sense","1H 32M 18S",5538,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",310110,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",910,"Player hits continue button after seeing invitation results panel","People Sense","1H 32M 18S",5538,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",310111,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",909,"Player chooses response to invitation","People Sense","1H 32M 22S",5542,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",310112,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",908,"Invitation appears","People Sense","1H 32M 27S",5547,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",310113,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",910,"Player hits continue button after seeing invitation results panel","People Sense","1H 32M 27S",5547,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",310114,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",909,"Player chooses response to invitation","People Sense","1H 32M 32S",5552,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",310115,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",908,"Invitation appears","People Sense","1H 32M 38S",5558,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",310116,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",910,"Player hits continue button after seeing invitation results panel","People Sense","1H 32M 38S",5558,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",310117,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",909,"Player chooses response to invitation","People Sense","1H 32M 46S",5566,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",310118,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",908,"Invitation appears","People Sense","1H 32M 49S",5569,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",310119,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",910,"Player hits continue button after seeing invitation results panel","People Sense","1H 32M 49S",5569,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",310120,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",909,"Player chooses response to invitation","People Sense","1H 32M 57S",5577,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",310121,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",910,"Player hits continue button after seeing invitation results panel","People Sense","1H 32M 58S",5578,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",310122,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",911,"Player hits continue button on final results panel","People Sense","1H 33M 0S",5580,1,-2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",310134,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",900,"Player closes intro panel to start game","People Sense","1H 33M 27S",5607,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",310135,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",901,"Player selects an NPC","People Sense","1H 33M 36S",5616,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",310136,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 33M 40S",5620,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",310137,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 33M 44S",5624,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",310138,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 33M 47S",5627,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",310139,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 33M 50S",5630,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",310140,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",903,"Player hits Done button on NPC fact","People Sense","1H 33M 54S",5634,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",310141,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",901,"Player selects an NPC","People Sense","1H 33M 58S",5638,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",310142,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",904,"Player starts drag on NPC","People Sense","1H 33M 59S",5639,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",310143,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",905,"Player drops an NPC in a rank slot","People Sense","1H 34M 0S",5640,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",310144,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",901,"Player selects an NPC","People Sense","1H 34M 2S",5642,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",310145,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 34M 4S",5644,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",310146,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 34M 7S",5647,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",310147,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 34M 10S",5650,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",310148,6427031,3561,"3561 YES! Program Fall 2013","Session 2","2013-10-28",902,"Player selects an NPC fact","People Sense","1H 34M 13S",5653,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
